-6.2461088, 53.3534707
-6.2457883, 53.3535975
-6.2500479, 53.3519709
-6.249344, 53.3522447
-6.2490465, 53.3523521
-6.2508362, 53.3515696
-6.2503775, 53.3518136
-6.2501215, 53.3519363
-6.2500479, 53.3519709
-6.2511116, 53.3514231
-6.2508362, 53.3515696
-6.2517572, 53.3510933
-6.2514639, 53.3512382
-6.2511116, 53.3514231
-6.2527467, 53.3505691
-6.2521668, 53.3508724
-6.2517572, 53.3510933
-6.2528949, 53.3504903
-6.2527467, 53.3505691
-6.2532468, 53.3502964
-6.2528949, 53.3504903
-6.2533219, 53.3502428
-6.2532468, 53.3502964
-6.2535467, 53.350097
-6.2533219, 53.3502428
-6.253707, 53.349979
-6.2535467, 53.350097
-6.2539455, 53.3497616
-6.253707, 53.349979
-6.2542351, 53.3494494
-6.254156, 53.3495439
-6.2539455, 53.3497616
-6.254485, 53.349079
-6.2544109, 53.3492224
-6.2542351, 53.3494494
-6.2546798, 53.3484164
-6.25466, 53.3485538
-6.2546462, 53.348637
-6.2546175, 53.3487456
-6.2545463, 53.3489315
-6.2545426, 53.3489404
-6.254485, 53.349079
-6.2546793, 53.3481633
-6.2546798, 53.3484164
-6.2544315, 53.347285
-6.2544726, 53.347371
-6.2545359, 53.3475139
-6.2545628, 53.347577
-6.2545968, 53.3476702
-6.254625, 53.3477651
-6.2546406, 53.3478372
-6.2546626, 53.3479544
-6.2546704, 53.3480327
-6.2546793, 53.3481633
-6.2541303, 53.3468416
-6.2542519, 53.3469948
-6.2543372, 53.3471244
-6.254330030756868, 53.34711350745709
-6.254330030756868, 53.34711350745709
-6.2544315, 53.347285
-6.2538991, 53.3466102
-6.2540708, 53.3467746
-6.2541303, 53.3468416
-6.2530334, 53.3458914
-6.2531623, 53.3459956
-6.2535834, 53.3463278
-6.2538991, 53.3466102
-6.2528909, 53.3457694
-6.2530334, 53.3458914
-6.2523507, 53.345308
-6.2525938, 53.3455168
-6.2528909, 53.3457694
-6.2521174, 53.3450944
-6.2523507, 53.345308
-6.2517095, 53.3447261
-6.2519839, 53.344974
-6.2521174, 53.3450944
-6.2513662, 53.3444278
